,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
277,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.19481610367792643,0.1604967900641987,0.187507500300012,0.18094013134737907,180
278,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.18155636887262255,0.17285654286914262,0.1840273610944438,0.179480090945403,188
279,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.1403971920561589,0.1627767444651107,0.18870754830193207,0.1639604949410672,261
280,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.15803683926321474,0.18161636767264655,0.16464658586343453,0.1680999309330986,239
281,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.15317693646127079,0.14537709245815084,0.20916836673466938,0.16924079855136367,228
282,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.1993760124797504,0.14645707085858284,0.15564622584903395,0.1671597697291224,249
283,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.18341633167336654,0.2005759884802304,0.17406696267850713,0.1860197609440347,156
284,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.19625607487850244,0.12413751724965501,0.2091083643345734,0.1765006521542436,199
285,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.17153656926861463,0.1624767504649907,0.2000480019200768,0.17802044055122737,193
286,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.17525649487010259,0.13007739845203095,0.1545661826473059,0.1533000253231465,297
287,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.24299514009719805,0.23243535129297413,0.2328693147725909,0.2360999353875877,31
288,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.24515509689806203,0.24857502849943,0.21654866194647787,0.23675959578132333,29
289,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.24407511849763006,0.24605507889842204,0.2387495499819993,0.2429599157926838,2
290,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.24311513769724605,0.23537529249415012,0.25081003240129607,0.24310015419756406,1
291,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.2393952120957581,0.24551508969820604,0.23802952118084725,0.2409799409916038,3
292,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.23015539689206216,0.2392752144957101,0.23772950918036723,0.23572004018937984,33
293,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.2264954700905982,0.23459530809383813,0.22920916836673466,0.23009998218372366,39
294,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.23609527809443812,0.2389152216955661,0.23832953318132724,0.2377800109904438,16
295,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.2369352612947741,0.2372952540949181,0.2360494419776791,0.23675998578912374,28
296,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.2380152396952061,0.2386152276954461,0.23958958358334334,0.23874001699133185,10
297,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.2369952600947981,0.23969520609587808,0.2406696267850714,0.23912003099191584,9
298,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.2383752324953501,0.2380752384952301,0.2374294971798872,0.2379599893901558,15
299,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.2363352732945341,0.2380752384952301,0.23652946117844714,0.23697999098940378,22
300,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.2387352252954941,0.2367552648947021,0.2393495739829593,0.23828002139105184,13
301,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.16061678766424672,0.10229795404091918,0.09816392655706228,0.1203595560874094,427
302,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.10271794564108717,0.17027659446811064,0.09816392655706228,0.12371948888875338,408
303,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.14771704565908683,0.09767804643907121,0.10224408976359055,0.11587972728724953,447
304,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.10121797564048719,0.1610367792644147,0.0984639385575423,0.12023956448748141,429
305,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.0993580128397432,0.0998980020399592,0.10986439457578304,0.10304013648516182,476
306,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.1008579828403432,0.1006179876402472,0.14478579143165726,0.11542058730408256,450
307,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.13529729405411892,0.14597708045839083,0.13866554662186487,0.1399799737114582,347
308,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.10175796484070318,0.09875802483950322,0.12540501620064803,0.10864033529361815,467
309,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.10739785204295914,0.15743685126297474,0.12240489619584784,0.12907986650059391,391
310,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.16655666886662268,0.10883782324353512,0.10512420496819873,0.1268395656927855,396
311,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.10517789644207116,0.1634967300653987,0.12378495139805593,0.13081985930184192,384
312,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.15965680686386272,0.17159656806863863,0.1046441857674307,0.14529918689997734,326
313,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.12011759764804704,0.19445611087778245,0.13980559222368893,0.15145976691650614,303
314,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.11753764924701506,0.1513169736605268,0.16056642265690627,0.14314034852148272,333
315,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.13367732645347094,0.17177656446871062,0.15888635545421817,0.15478008212546657,289
316,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.16853662926741464,0.15959680806383872,0.12300492019680788,0.15037945250935372,310
317,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.16793664126717467,0.1767564648707026,0.16380655226209048,0.1694998861333226,225
318,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.1500569988600228,0.15503689926201475,0.10812432497299893,0.1377394076983455,355
319,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.19373612527749445,0.1883362332753345,0.17868714748589942,0.1869198353462428,152
320,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.18623627527449452,0.17921641567168656,0.17370694827793112,0.1797198797413707,186
321,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.14003719925601488,0.1736365272694546,0.16662666506660267,0.16010013053069072,273
322,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.124317513649727,0.13175736485270295,0.18324732989319573,0.14644073613187522,323
323,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.12401751964960701,0.15305693886122276,0.16590663626545063,0.1476603649254268,319
324,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.11915761684766304,0.1738165236695266,0.14790591623664948,0.14696001891794638,321
325,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.14333713325733485,0.15881682366352673,0.18240729629185168,0.1615204177375711,270
326,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.14849703005939882,0.16439671206575868,0.1419656786271451,0.1516198069174342,302
327,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.18101637967240655,0.15533689326213476,0.13074522980919237,0.15569950091457788,286
328,"{'C': 0.001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.15383692326153478,0.15473690526189476,0.1938677547101884,0.16748052774453934,247
329,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.2108357832843343,0.19409611807763844,0.2156486259450378,0.20686017576900353,95
330,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.22055558888822224,0.2000959980800384,0.20760830433217328,0.2094199637668113,86
331,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.1883962320753585,0.19571608567828644,0.20730829233169326,0.1971402033617794,125
332,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.20987580248395032,0.21173576528469432,0.1894275771030841,0.2036797149572429,109
333,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.20669586608267834,0.19451610967780644,0.22290891635665427,0.2080402973723797,91
334,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.20675586488270234,0.21047579048419032,0.20172806912276492,0.2063199081632192,97
335,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.22325553488930222,0.19439611207775845,0.16602664106564263,0.19455942934423445,134
336,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.23963520729585408,0.2369952600947981,0.2420496819872795,0.2395600497926439,6
337,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.23969520609587808,0.23099538009239814,0.23880955238209528,0.2365000461901238,30
338,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.23423531529369412,0.22937541249175017,0.23970958838353534,0.23444010538965987,37
339,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.2399352012959741,0.23543529129417412,0.23772950918036723,0.2377000005901718,17
340,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.2370552588948221,0.23249535009299813,0.24174966998679948,0.2371000929915399,21
341,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.2362152756944861,0.23327533449331014,0.24090963638545543,0.23680008219108392,27
342,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.2357352852942941,0.24209515809683807,0.24006960278411135,0.23930001539174783,8
343,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.21935561288774225,0.22331553368932622,0.21444857794311772,0.2190399081733954,68
344,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.22007559848803024,0.22121557568848624,0.21306852274090965,0.21811989897247538,71
345,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.21743565128697426,0.2241555168896622,0.21000840033601345,0.2171998561708833,74
346,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.21551568968620627,0.22241555168896623,0.2124084963398536,0.21677991257167536,75
347,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.21545569088618227,0.2249955000899982,0.20958838353534143,0.2166798581705073,76
348,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.21953560928781424,0.2255354892902142,0.21312852514100564,0.21939987457301136,67
349,"{'C': 0.001, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.21623567528649426,0.2230755384892302,0.21360854434177368,0.21763991937249938,73
350,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 2}",0.10919781604367913,0.1006179876402472,0.0984639385575423,0.10275991408048955,477
351,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 3}",0.09473810523789525,0.0998980020399592,0.09978399135965439,0.09814003287916961,496
352,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 4}",0.10217795644087119,0.11663766724665507,0.11082443297731909,0.10988001888828179,461
353,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 5}",0.10217795644087119,0.10361792764144717,0.10128405136205448,0.10235997848145761,480
354,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 6}",0.10271794564108717,0.12053758924821503,0.124864994599784,0.11604017649636207,446
355,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 7}",0.12881742365152696,0.10595788084238315,0.11886475459018361,0.1178800196946979,439
356,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-08, 'degree': 20}",0.09473810523789525,0.09881802363952721,0.12402496099843993,0.10586036329195414,472
357,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 2}",0.13883722325553488,0.1513769724605508,0.1342253690147606,0.14147985491028206,338
358,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 3}",0.14291714165716685,0.17981640367192656,0.17688707548301932,0.1665402069373709,253
359,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 4}",0.10325793484130318,0.14105717885642288,0.1452058082323293,0.12984030731001847,390
360,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 5}",0.10367792644147117,0.12719745605087898,0.13368534741389657,0.12152024330208223,421
361,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 6}",0.16025679486410271,0.1619967600647987,0.17850714028561143,0.16692023173817094,250
362,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.15479690406191876,0.13187736245275095,0.1581063242529701,0.1482601969225466,317
363,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.15761684766304673,0.13397732045359093,0.12882515300612024,0.14013977370758596,346
364,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.16187676246475072,0.15509689806203875,0.13650546021840873,0.15115970691506606,305
365,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.1742965140697186,0.15797684046319074,0.16686667466698668,0.16638000973329867,254
366,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.1354772904541909,0.15785684286314275,0.15534621384855393,0.1495601157219625,314
367,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.14507709845803085,0.17153656926861463,0.1684867394695788,0.16170013573207476,269
368,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.14243715125697487,0.15953680926381472,0.17382695307812313,0.15860030453297091,279
369,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.18311633767324653,0.18389632207355852,0.1531261250450018,0.1733795949306023,209
370,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.14777704445911083,0.15809683806323874,0.1657866314652586,0.15722017132920274,285
371,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.16559668806623867,0.16721665566688665,0.18828753150126004,0.1737002917447951,207
372,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.1857562848743025,0.15173696526069477,0.15864634585383416,0.1653798653296105,256
373,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.14333713325733485,0.17105657886842263,0.14928597143885755,0.15455989452153837,290
374,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.1374572508549829,0.16673666526669467,0.17268690747629906,0.15896027453265887,278
375,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.18617627647447052,0.18011639767204657,0.17292691707668306,0.17973986374106674,185
376,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.1739365212695746,0.1754364912701746,0.16986679467178686,0.1730799357371787,212
377,"{'C': 0.01, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.14795704085918282,0.1616967660646787,0.1831873274930997,0.16428037813898708,260
378,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.21575568488630228,0.1874362512749745,0.20394815792631704,0.20238003136253127,113
379,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.21575568488630228,0.20807583848323033,0.20886835473418935,0.2108999593679073,83
380,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.2023159536809264,0.20903581928361434,0.2019080763230529,0.2044199497625312,106
381,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.19829603407931842,0.20813583728325433,0.2095283811352454,0.2053200841659394,102
382,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.20753584928301433,0.20681586368272634,0.2080283211328453,0.20746001136619532,93
383,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.19727605447891042,0.2131757364852703,0.21972878915156607,0.2100601933719156,85
384,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.19751604967900643,0.20759584808303833,0.20418816752670108,0.20310002176291528,111
385,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.2255354892902142,0.22643547129057418,0.218648745949838,0.22353990217687544,59
386,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.23135537289254215,0.2246355072898542,0.2203888155526221,0.22545989857833948,49
387,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.22775544489110217,0.22133557328853423,0.22926917076683068,0.22612006298215567,45
388,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.2267354652906942,0.2251154976900462,0.2266290651626065,0.22616000938111566,44
389,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.2272154556908862,0.22277554448911022,0.22440897635905435,0.22479999217968358,53
390,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.001, 'degree': 7}",0.2258354832903342,0.2250554988900222,0.22470898835953437,0.2251999901799636,50
391,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.001, 'degree': 20}",0.22841543169136616,0.2266154676906462,0.2221288851554062,0.22571992817913952,46
392,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.01, 'degree': 2}",0.16577668446631066,0.1748965020699586,0.1654266170646826,0.16869993453365062,237
393,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.01, 'degree': 3}",0.1639767204655907,0.1731565368692626,0.16962678507140286,0.1689200141354187,232
394,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.01, 'degree': 4}",0.15557688846223075,0.16733665326693467,0.1707068282731309,0.16454012333409876,259
395,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.01, 'degree': 5}",0.16895662086758265,0.16595668086638268,0.16956678267130684,0.1681600281350907,238
396,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.01, 'degree': 6}",0.16499670006599867,0.17069658606827864,0.16806672266890677,0.16792000293439469,241
397,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.01, 'degree': 7}",0.1610367792644147,0.1628967420651587,0.16134645385815433,0.16175999172924257,268
398,"{'C': 0.01, 'kernel': 'poly', 'gamma': 0.01, 'degree': 20}",0.1629567408651827,0.1639167216655667,0.16476659066362653,0.16388001773145863,262
399,"{'C': 1e-08, 'kernel': 'sigmoid', 'gamma': 1e-08}",0.09491810163796724,0.1610967780644387,0.14460578423136924,0.1335402213112584,372
400,"{'C': 1e-08, 'kernel': 'sigmoid', 'gamma': 1e-07}",0.16649667006659866,0.1381172376552469,0.16980679227169088,0.1581402333311788,282
401,"{'C': 1e-08, 'kernel': 'sigmoid', 'gamma': 1e-06}",0.10037799244015119,0.13955720885582287,0.11544461778471139,0.11845993969356182,435
402,"{'C': 1e-08, 'kernel': 'sigmoid', 'gamma': 1e-05}",0.10403791924161516,0.10421791564168717,0.13254530181207247,0.11360037889845827,456
403,"{'C': 1e-08, 'kernel': 'sigmoid', 'gamma': 0.0001}",0.23375532489350212,0.19031619367612648,0.2125285011400456,0.21220000656989138,81
404,"{'C': 1e-08, 'kernel': 'sigmoid', 'gamma': 0.001}",0.16889662206755865,0.16595668086638268,0.1765870634825393,0.17048012213882688,223
405,"{'C': 1e-08, 'kernel': 'sigmoid', 'gamma': 0.01}",0.16829663406731865,0.19565608687826244,0.17760710428417137,0.1805199417432508,182
406,"{'C': 1e-07, 'kernel': 'sigmoid', 'gamma': 1e-08}",0.14153716925661486,0.10505789884202316,0.10386415456618264,0.11681974088827356,442
407,"{'C': 1e-07, 'kernel': 'sigmoid', 'gamma': 1e-07}",0.13115737685246295,0.17069658606827864,0.15534621384855393,0.15240005892309852,300
408,"{'C': 1e-07, 'kernel': 'sigmoid', 'gamma': 1e-06}",0.1634367312653747,0.15449691006179878,0.17358694347773912,0.16384019493497087,263
409,"{'C': 1e-07, 'kernel': 'sigmoid', 'gamma': 1e-05}",0.16991660166796663,0.17843643127137457,0.18192727709108364,0.17676010334347492,198
410,"{'C': 1e-07, 'kernel': 'sigmoid', 'gamma': 0.0001}",0.1391372172556549,0.20855582888342233,0.20694827793111725,0.1848804413567315,162
411,"{'C': 1e-07, 'kernel': 'sigmoid', 'gamma': 0.001}",0.19265614687706245,0.14687706245875082,0.2062282491299652,0.1819204861552595,177
412,"{'C': 1e-07, 'kernel': 'sigmoid', 'gamma': 0.01}",0.19415611687766246,0.20267594648107037,0.19962798511940477,0.1988200161593792,123
413,"{'C': 1e-06, 'kernel': 'sigmoid', 'gamma': 1e-08}",0.16847663046739064,0.10607787844243115,0.10224408976359055,0.12559953289113746,402
414,"{'C': 1e-06, 'kernel': 'sigmoid', 'gamma': 1e-07}",0.1870762584748305,0.15335693286134278,0.17244689787591502,0.17096002973736277,221
415,"{'C': 1e-06, 'kernel': 'sigmoid', 'gamma': 1e-06}",0.15383692326153478,0.12917741645167097,0.14100564022560902,0.14133999331293826,339
416,"{'C': 1e-06, 'kernel': 'sigmoid', 'gamma': 1e-05}",0.14681706365872682,0.19337613247735044,0.1140045601824073,0.1513992521061615,304
417,"{'C': 1e-06, 'kernel': 'sigmoid', 'gamma': 0.0001}",0.19025619487610249,0.20309593808123838,0.17742709708388335,0.19025974334707474,144
418,"{'C': 1e-06, 'kernel': 'sigmoid', 'gamma': 0.001}",0.20645587088258235,0.18485630287394253,0.19890795631825273,0.1967400433582592,128
419,"{'C': 1e-06, 'kernel': 'sigmoid', 'gamma': 0.01}",0.22739545209095818,0.22061558768824624,0.22878915156606264,0.22560006378175568,47
420,"{'C': 1e-05, 'kernel': 'sigmoid', 'gamma': 1e-08}",0.10271794564108717,0.0998980020399592,0.09930397215888635,0.10063997327997758,488
421,"{'C': 1e-05, 'kernel': 'sigmoid', 'gamma': 1e-07}",0.15881682366352673,0.14801703965920682,0.11670466818672746,0.14117951050315367,340
422,"{'C': 1e-05, 'kernel': 'sigmoid', 'gamma': 1e-06}",0.1616367672646547,0.16811663766724666,0.19758790351614064,0.17578043614934735,204
423,"{'C': 1e-05, 'kernel': 'sigmoid', 'gamma': 1e-05}",0.1519769604607908,0.10421791564168717,0.12204488179527181,0.12607991929924992,398
424,"{'C': 1e-05, 'kernel': 'sigmoid', 'gamma': 0.0001}",0.22763544729105417,0.17759644807103858,0.21984879395175808,0.20836022977128363,90
425,"{'C': 1e-05, 'kernel': 'sigmoid', 'gamma': 0.001}",0.2278754424911502,0.1374572508549829,0.23202928117124685,0.19912065817245997,121
426,"{'C': 1e-05, 'kernel': 'sigmoid', 'gamma': 0.01}",0.23435531289374212,0.24293514129717406,0.23082923316932677,0.23603989578674767,32
427,"{'C': 0.0001, 'kernel': 'sigmoid', 'gamma': 1e-08}",0.1009179816403672,0.14549709005819883,0.12708508340333613,0.12450005170063405,405
428,"{'C': 0.0001, 'kernel': 'sigmoid', 'gamma': 1e-07}",0.15683686326273474,0.15707685846283073,0.09924396975879035,0.13771923049478527,356
429,"{'C': 0.0001, 'kernel': 'sigmoid', 'gamma': 1e-06}",0.1739365212695746,0.1748965020699586,0.17916716668666746,0.1760000633420669,202
430,"{'C': 0.0001, 'kernel': 'sigmoid', 'gamma': 1e-05}",0.1629567408651827,0.16871662566748666,0.17604704188167528,0.16924013613811487,229
431,"{'C': 0.0001, 'kernel': 'sigmoid', 'gamma': 0.0001}",0.14243715125697487,0.1985360292794144,0.17310692427697108,0.17136003493778676,219
432,"{'C': 0.0001, 'kernel': 'sigmoid', 'gamma': 0.001}",0.249295014099718,0.23147537049259015,0.23958958358334334,0.24011998939188384,4
433,"{'C': 0.0001, 'kernel': 'sigmoid', 'gamma': 0.01}",0.2380152396952061,0.23603527929441412,0.23808952358094324,0.23738001419018784,20
434,"{'C': 0.001, 'kernel': 'sigmoid', 'gamma': 1e-08}",0.12095758084838303,0.11039779204415912,0.17916716668666746,0.1368408465264032,358
435,"{'C': 0.001, 'kernel': 'sigmoid', 'gamma': 1e-07}",0.15095698086038278,0.13631727365452692,0.14796591863674546,0.1450800577172184,327
436,"{'C': 0.001, 'kernel': 'sigmoid', 'gamma': 1e-06}",0.16421671566568669,0.1744165116697666,0.16458658346333854,0.16773993693293063,245
437,"{'C': 0.001, 'kernel': 'sigmoid', 'gamma': 1e-05}",0.17105657886842263,0.16841663166736665,0.17280691227649106,0.17076004093742678,222
438,"{'C': 0.001, 'kernel': 'sigmoid', 'gamma': 0.0001}",0.19709605807883843,0.2120957580848383,0.19608784351374056,0.2017598865591391,115
439,"{'C': 0.001, 'kernel': 'sigmoid', 'gamma': 0.001}",0.24443511129777404,0.2381352372952541,0.23730949237969517,0.2399599469909078,5
440,"{'C': 0.001, 'kernel': 'sigmoid', 'gamma': 0.01}",0.21485570288594227,0.2228955420891582,0.21636865474618985,0.21803996657376346,72
441,"{'C': 0.01, 'kernel': 'sigmoid', 'gamma': 1e-08}",0.09749805003899922,0.1006179876402472,0.13872554902196088,0.11228052890040242,459
442,"{'C': 0.01, 'kernel': 'sigmoid', 'gamma': 1e-07}",0.13433731325373494,0.10427791444171117,0.1300852034081363,0.12290014370119413,412
443,"{'C': 0.01, 'kernel': 'sigmoid', 'gamma': 1e-06}",0.1639167216655667,0.15947681046379072,0.156246249849994,0.15987992732645048,274
444,"{'C': 0.01, 'kernel': 'sigmoid', 'gamma': 1e-05}",0.16385672286554268,0.1882162356752865,0.1747269890795632,0.1755999825401308,205
445,"{'C': 0.01, 'kernel': 'sigmoid', 'gamma': 0.0001}",0.19565608687826244,0.2009959800803984,0.20544821792871715,0.20070009496245933,117
446,"{'C': 0.01, 'kernel': 'sigmoid', 'gamma': 0.001}",0.22451550968980621,0.22247555048899023,0.22068882755310212,0.2225599625772995,61
447,"{'C': 0.01, 'kernel': 'sigmoid', 'gamma': 0.01}",0.15767684646307073,0.1744165116697666,0.1655466218648746,0.16587999333257064,255
448,"{'C': 1e-08, 'kernel': 'laplacian', 'gamma': 1e-08}",0.10271794564108717,0.15935681286374273,0.16314652586103445,0.14174042812195478,336
449,"{'C': 1e-08, 'kernel': 'laplacian', 'gamma': 1e-07}",0.10607787844243115,0.12077758444831103,0.15660626425057003,0.12782057571377073,393
