,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
125,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.20303593928121438,0.11789764204715905,0.21618864754590184,0.17904074295809178,349
126,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.1640967180656387,0.21725565488690227,0.19470778831153246,0.19202005375469114,311
127,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.20675586488270234,0.2132957340853183,0.2126485059402376,0.21090003496941942,248
128,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.2266754664906702,0.2119757604847903,0.20388815552622105,0.21417979416722718,233
129,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.19283614327713447,0.21851562968740626,0.17568702748109924,0.19567960014854666,301
130,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.19607607847843042,0.18029639407211856,0.21432857314292572,0.19690034856449157,295
131,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.21677566448671026,0.14183716325673487,0.18834753390135606,0.18232012054826707,341
132,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.2240955180896382,0.250254994900102,0.1497659906396256,0.20803883454312191,256
133,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.18221635567288655,0.2695746085078298,0.2127085083403336,0.22149982417368333,193
134,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.250734985300294,0.22007559848803024,0.21774870994839793,0.22951976457890735,151
135,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.2765944681106378,0.20999580008399832,0.24162966518660747,0.24273997779374787,99
136,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.24809503809923802,0.1874362512749745,0.21948877955118204,0.21834002297513153,205
137,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.23213535729285414,0.22199556008879823,0.1893075723028921,0.2144794965615148,229
138,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.24497510049799004,0.24407511849763006,0.18990759630385215,0.22631927176649072,166
139,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.23603527929441412,0.24317513649727004,0.2251890075603024,0.23479980778399553,137
140,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.001, 'degree': 2}",0.25229495410091796,0.1876762464750705,0.23856954278171127,0.22618024778589993,167
141,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.001, 'degree': 3}",0.20585588288234236,0.2386752264954701,0.23556942277691106,0.22670017738490786,162
142,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.001, 'degree': 4}",0.19775604487910242,0.21809563808723825,0.25237009480379213,0.22274059259004428,189
143,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.001, 'degree': 5}",0.2254754904901902,0.2261954760904782,0.17118684747389895,0.20761927135152244,260
144,"{'C': 1e-07, 'kernel': 'poly', 'gamma': 0.001, 'degree': 6}",0.21713565728685427,0.2120357592848143,0.19170766830673228,0.20695969495946695,263
