,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
22,0.05183060963948568,0.0006006962395939135,5.995768070220947,0.301630563483037,chebyshev,50,"{'metric': 'chebyshev', 'n_neighbors': 50}",0.29363412731745364,0.2939941201175976,0.28849153966158647,0.2920399290322126,0.002513390677712498,13
23,0.05285867055257162,0.00046304776966571,7.231574694315593,0.2967037369476982,chebyshev,100,"{'metric': 'chebyshev', 'n_neighbors': 100}",0.2902741945161097,0.29333413331733366,0.28837153486139444,0.2906599542316126,0.0020442527204011466,14
24,0.05184149742126465,0.0009222886350880162,14.119661251703898,0.5939384268770854,minkowski,1,"{'metric': 'minkowski', 'n_neighbors': 1}",0.2629747405051899,0.2616547669046619,0.2620904836193448,0.26223999700973216,0.0005491498077037252,25
25,0.05159632364908854,0.000340449783846936,17.154776334762573,0.38854680973581496,minkowski,3,"{'metric': 'minkowski', 'n_neighbors': 3}",0.2573948521029579,0.26681466370672585,0.2596903876155046,0.2612999678083961,0.004010509025101571,27
26,0.05395372708638509,0.0017439091000299764,18.50917625427246,0.4257945130554375,minkowski,5,"{'metric': 'minkowski', 'n_neighbors': 5}",0.2807943841123178,0.28139437211255774,0.2770310812432497,0.2797399458227084,0.0019310544412302236,20
27,0.0531609853108724,0.0003904061017917568,19.33169960975647,0.5398190293559548,minkowski,7,"{'metric': 'minkowski', 'n_neighbors': 7}",0.2875742485150297,0.29003419931601365,0.28303132125285013,0.2868799230279645,0.002900763256268423,16
28,0.05298463503519694,0.0002772870827960899,20.262566089630127,0.5519872956124305,minkowski,10,"{'metric': 'minkowski', 'n_neighbors': 10}",0.29555408891822166,0.30197396052078956,0.29749189967598705,0.2983399830383327,0.0026886330963868557,10
29,0.05228257179260254,0.0011708331442543006,22.662360429763794,0.4321814082681625,minkowski,25,"{'metric': 'minkowski', 'n_neighbors': 25}",0.3122337553248935,0.31547369052618945,0.3049921996879875,0.3108998818463568,0.004381767253090578,3
30,0.05396866798400879,0.0019525661653125087,24.618924299875896,0.43823383458946524,minkowski,50,"{'metric': 'minkowski', 'n_neighbors': 50}",0.3112137757244855,0.3139737205255895,0.3083523340933637,0.3111799434478129,0.0022950460884713707,1
31,0.05231142044067383,0.0007495418290478094,26.219268321990967,0.6339619576464518,minkowski,100,"{'metric': 'minkowski', 'n_neighbors': 100}",0.30479390412191754,0.31043379132417354,0.3015720628825153,0.30559991944286885,0.003662403879660615,5
