,Parameters,HO Group 1 Score,HO Group 2 Score,HO Group 3 Score,Mean CV Score,RankScore
264,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 7}",0.25583488330233395,0.29375412491750164,0.27421096843873755,0.27459999221952436,281
265,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-07, 'degree': 20}",0.26183476330473393,0.26693466130677385,0.2514100564022561,0.26005982700458796,299
266,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 2}",0.3120537589248215,0.3283734325313494,0.29503180127205086,0.3118196642427406,173
267,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 3}",0.2894342113157737,0.3372532549349013,0.3215528621144846,0.31608010945505316,158
268,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 4}",0.2941141177176457,0.31985360292794146,0.32221288851554064,0.31206020305370924,171
269,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 5}",0.32867342653146936,0.3221935561288774,0.2785311412456498,0.3097993746353322,176
270,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 6}",0.3004139917201656,0.32135357292854144,0.3047521900876035,0.3088399182454369,178
271,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 7}",0.28241435171296575,0.2621347573048539,0.28915156606264253,0.2779002250268207,267
272,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-06, 'degree': 20}",0.30527389452210957,0.25475490490190195,0.311772470898836,0.29060042344094916,228
273,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 2}",0.2907541849163017,0.32843343133137337,0.3232329293171727,0.31414018185494924,165
274,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 3}",0.24125517489650208,0.32885342293154135,0.30217208688347535,0.2907602282371729,227
275,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 4}",0.3099538009239815,0.2864342713145737,0.3549141965678627,0.317100756268806,156
276,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 5}",0.3259134817303654,0.30815383692326154,0.31927277091083645,0.3177800298548212,155
277,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 6}",0.3100137997240055,0.26945461090778183,0.3378135125405016,0.30576064105742967,187
278,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 7}",0.3112137757244855,0.33077338453230937,0.29935197407896313,0.3137797114452527,168
279,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 1e-05, 'degree': 20}",0.3239335213295734,0.34205315893682126,0.33355334213368537,0.33318000746669335,111
280,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 2}",0.34709305813883723,0.35663286734265315,0.36745469818792753,0.35706020788980597,42
281,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 3}",0.36983260334793305,0.37091258174836506,0.3468738749549982,0.3625396866837654,26
282,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 4}",0.3534529309413812,0.3642527149457011,0.34177367094683786,0.35315977227797335,52
283,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 5}",0.3365332693346133,0.3634127317453651,0.36985479419176764,0.356600265090582,44
284,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 6}",0.376312473750525,0.34481310373792523,0.35995439817592706,0.36035999188812573,34
285,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 7}",0.36797264054718903,0.35891282174356515,0.3640945637825513,0.36366000869110177,17
286,"{'C': 0.0001, 'kernel': 'poly', 'gamma': 0.0001, 'degree': 20}",0.36839263214735707,0.3571728565428691,0.36061442457698306,0.36205997108906973,30
